Cppf_phi1,Cppf_phi2,Cppf_phi3,Cppf_phi4,Cppf_theta1,Cppf_theta2,Cppf_theta3,Cppf_theta4,cluster_size1,cluster_size2,cluster_size3,cluster_size4,Deltaphi12,Deltaphi23,Deltaphi34,Deltatheta12,Deltatheta23,Deltatheta34
571,557,557,557,18,19,18,18,1,2,1,3,14,0,0,-1,1,0
548,548,548,548,14,17,15,16,2,1,1,1,0,0,0,-3,2,-1
886,871,876,876,14,14,15,13,1,2,3,3,15,-5,0,0,-1,2
529,524,557,524,14,17,15,16,3,2,1,3,5,-33,33,-3,2,-1
576,539,539,534,21,19,20,21,2,1,1,3,37,0,5,2,-1,-1
1031,1040,1040,1026,17,16,18,18,2,1,2,3,-9,0,14,1,-2,0
318,314,314,314,14,14,13,13,1,1,1,1,4,0,0,0,1,0
946,942,937,937,20,19,20,18,2,1,1,1,4,5,0,1,-1,2
740,736,740,740,13,14,15,16,1,2,1,1,4,-4,0,-1,-1,-1
923,914,914,914,14,14,13,13,2,2,1,1,9,0,0,0,1,0
534,529,529,524,18,17,18,19,3,3,2,1,5,0,5,1,-1,-1
417,407,403,407,17,16,15,16,1,2,1,1,10,4,-4,1,1,-1
834,820,810,810,14,17,15,16,2,2,1,1,14,10,0,-3,2,-1
914,904,895,890,14,17,15,16,2,1,3,1,10,9,5,-3,2,-1
426,426,426,421,17,16,18,18,3,3,1,2,0,0,5,1,-2,0
942,937,928,923,17,16,18,16,3,3,1,2,5,9,5,1,-2,2
820,815,815,815,18,17,18,19,3,1,1,1,5,0,0,1,-1,-1
496,501,496,492,21,19,21,19,2,1,1,1,-5,5,4,2,-2,2
384,379,384,384,17,16,18,16,3,6,3,1,5,-5,0,1,-2,2
609,609,609,609,14,17,15,16,4,2,1,1,0,0,0,-3,2,-1
192,182,1078,1073,14,14,15,16,2,2,1,2,10,-896,5,0,-1,-1
614,614,618,618,21,19,21,19,2,1,2,1,0,-4,0,2,-2,2
989,989,984,984,17,16,15,16,1,2,1,1,0,5,0,1,1,-1
286,281,276,276,21,19,20,18,1,3,1,1,5,5,0,2,-1,2
529,529,492,524,14,17,13,16,1,2,1,1,0,37,-32,-3,4,-3
703,693,703,703,17,16,18,18,4,2,2,1,10,-10,0,1,-2,0
600,595,595,595,21,19,20,21,1,1,1,1,5,0,0,2,-1,-1
421,417,421,421,20,19,20,18,1,2,3,1,4,-4,0,1,-1,2
965,960,960,956,13,14,12,13,2,2,2,2,5,0,4,-1,2,-1
642,642,642,637,17,16,15,16,1,3,2,1,0,0,5,1,1,-1
1003,998,993,984,13,14,15,13,2,3,2,1,5,5,9,-1,-1,2
923,914,909,904,18,17,18,16,2,2,3,1,9,5,5,1,-1,2
234,229,229,224,14,14,15,13,2,1,3,2,5,0,5,0,-1,2
707,703,707,707,20,19,18,18,3,2,2,1,4,-4,0,1,1,0
623,623,628,628,18,17,18,19,2,1,1,1,0,-5,0,1,-1,-1
1064,1059,1059,1059,20,19,20,18,2,1,2,1,5,0,0,1,-1,2
1045,1040,1040,1040,13,14,12,13,2,1,2,3,5,0,0,-1,2,-1
365,360,360,360,13,14,15,13,3,5,2,1,5,0,0,-1,-1,2
984,979,974,974,20,19,20,21,2,3,4,2,5,5,0,1,-1,-1
365,365,356,356,13,14,15,13,1,1,2,1,0,9,0,-1,-1,2
993,989,984,989,13,16,15,16,3,1,3,1,4,5,-5,-3,1,-1
1078,1073,1073,1073,17,16,15,16,1,1,1,3,5,0,0,1,1,-1
740,712,731,736,13,19,15,16,2,1,1,1,28,-19,-5,-6,4,-1
782,778,778,778,14,14,13,13,2,1,2,1,4,0,0,0,1,0
431,431,431,431,20,19,20,21,1,1,1,3,0,0,0,1,-1,-1
1017,1003,1003,1003,13,14,15,13,3,3,1,3,14,0,0,-1,-1,2
436,431,426,426,20,19,20,21,2,1,1,1,5,5,0,1,-1,-1
346,342,356,337,17,16,18,16,3,1,2,2,4,-14,19,1,-2,2
1031,1026,1026,1026,17,16,15,16,4,1,1,1,5,0,0,1,1,-1
1026,1021,1017,1012,13,14,15,13,2,1,3,2,5,4,5,-1,-1,2
862,857,862,862,14,14,15,13,2,3,2,3,5,-5,0,0,-1,2
900,895,900,895,21,19,20,21,2,2,1,2,5,-5,5,2,-1,-1
956,946,951,946,20,19,20,18,1,2,3,1,10,-5,5,1,-1,2
267,267,271,262,18,19,18,18,2,2,2,1,0,-4,9,-1,1,0
215,220,215,210,21,19,20,19,2,3,3,1,-5,5,5,2,-1,1
342,337,337,332,13,16,15,16,2,2,2,1,5,0,5,-3,1,-1
937,932,928,923,17,16,18,19,2,1,1,2,5,4,5,1,-2,-1
979,965,956,951,13,14,15,13,2,1,1,2,14,9,5,-1,-1,2
1073,1050,1050,1050,13,14,15,13,1,1,2,1,23,0,0,-1,-1,2
773,768,759,764,20,19,20,18,2,1,1,1,5,9,-5,1,-1,2
726,721,721,721,17,16,18,16,2,1,2,1,5,0,0,1,-2,2
412,403,398,403,13,14,15,13,1,1,1,3,9,5,-5,-1,-1,2
224,224,224,224,21,19,20,19,2,2,1,1,0,0,0,2,-1,1
567,567,562,557,18,17,18,16,2,1,4,2,0,5,5,1,-1,2
1017,1017,1017,1017,17,16,18,18,1,3,1,1,0,0,0,1,-2,0
384,384,379,379,17,16,15,16,1,1,2,1,0,5,0,1,1,-1
389,389,374,379,20,19,20,18,3,1,3,1,0,15,-5,1,-1,2
1003,998,998,993,20,19,20,21,3,3,2,2,5,0,5,1,-1,-1
993,989,979,979,20,19,20,21,1,3,1,1,4,10,0,1,-1,-1
646,637,637,632,17,16,15,16,1,3,3,2,9,0,5,1,1,-1
290,281,281,286,14,17,15,16,2,1,1,1,9,0,-5,-3,2,-1
773,764,768,764,20,19,20,21,4,2,1,2,9,-4,4,1,-1,-1
567,562,562,557,18,17,18,16,2,3,3,3,5,0,5,1,-1,2
403,398,398,393,17,19,18,18,1,2,3,1,5,0,5,-2,1,0
679,679,679,679,13,14,15,16,1,2,1,2,0,0,0,-1,-1,-1
871,871,871,867,14,17,15,16,1,5,4,3,0,0,4,-3,2,-1
834,829,829,834,14,14,15,13,3,3,1,1,5,0,-5,0,-1,2
234,234,239,234,14,17,15,16,3,1,2,1,0,-5,5,-3,2,-1
539,534,529,529,14,14,13,13,2,3,1,1,5,5,0,0,1,0
501,496,496,496,14,14,15,13,1,2,2,1,5,0,0,0,-1,2
374,365,370,365,20,19,20,21,2,2,2,2,9,-5,5,1,-1,-1
764,759,759,764,20,19,20,21,1,1,1,1,5,0,-5,1,-1,-1
820,810,810,815,14,17,15,16,2,3,1,4,10,0,-5,-3,2,-1
374,365,360,360,17,16,18,16,2,3,1,2,9,5,0,1,-2,2
745,731,736,731,13,14,12,13,3,2,2,2,14,-5,5,-1,2,-1
196,196,192,192,18,19,18,19,3,3,1,1,0,4,0,-1,1,-1
314,300,295,295,18,17,18,16,2,2,1,1,14,5,0,1,-1,2
693,689,689,689,13,14,15,13,3,3,1,1,4,0,0,-1,-1,2
623,614,618,623,14,14,15,13,1,2,3,1,9,-4,-5,0,-1,2
271,262,267,262,18,17,18,18,3,3,1,2,9,-5,5,1,-1,0
421,412,417,407,13,14,12,13,3,4,2,2,9,-5,10,-1,2,-1
1045,1040,1036,1036,13,14,15,13,1,4,3,2,5,4,0,-1,-1,2
665,660,660,660,13,14,12,13,3,3,2,3,5,0,0,-1,2,-1
379,374,370,365,20,19,20,21,3,2,1,2,5,4,5,1,-1,-1
342,342,342,337,13,16,15,16,1,3,1,1,0,0,5,-3,1,-1
215,210,210,206,18,17,18,16,3,1,2,1,5,0,4,1,-1,2
196,196,196,192,21,19,21,21,2,1,1,2,0,0,4,2,-2,0
215,201,201,192,21,19,21,21,1,2,2,1,14,0,9,2,-2,0
740,731,726,731,13,14,15,13,2,3,1,1,9,5,-5,-1,-1,2
253,253,253,248,18,17,15,16,2,3,2,2,0,0,5,1,2,-1
576,567,567,567,14,17,15,16,1,2,2,1,9,0,0,-3,2,-1
595,590,586,586,14,14,13,13,2,3,1,3,5,4,0,0,1,0
374,370,370,365,13,14,12,13,2,3,2,2,4,0,5,-1,2,-1
1031,1031,1031,1031,20,19,18,18,1,1,4,1,0,0,0,1,1,0
262,257,257,253,21,19,20,21,2,4,2,1,5,0,4,2,-1,-1
956,956,951,951,20,19,18,18,3,1,1,1,0,5,0,1,1,0
768,764,764,759,20,19,20,21,3,6,1,2,4,0,5,1,-1,-1
510,506,510,506,14,14,15,13,1,3,2,1,4,-4,4,0,-1,2
886,871,867,867,18,17,18,18,3,3,1,1,15,4,0,1,-1,0
407,393,379,379,13,16,15,16,2,3,1,1,14,14,0,-3,1,-1
1068,1059,1054,1059,17,16,18,16,1,3,1,1,9,5,-5,1,-2,2
717,698,698,698,13,14,15,13,9,2,1,5,19,0,0,-1,-1,2
871,862,862,220,14,14,15,21,1,2,1,1,9,0,642,0,-1,-6
778,768,773,881,17,16,15,11,1,1,2,1,10,-5,-108,1,1,4
1031,1026,1031,1026,17,19,18,18,1,2,4,1,5,-5,5,-2,1,0
979,974,974,979,17,16,18,18,1,4,1,1,5,0,-5,1,-2,0
946,946,951,951,13,14,15,13,1,3,1,1,0,-5,0,-1,-1,2
623,618,623,618,14,14,15,13,1,1,1,3,5,-5,5,0,-1,2
829,824,829,820,14,17,15,16,1,2,2,2,5,-5,9,-3,2,-1
946,946,946,946,13,14,15,16,2,1,2,1,0,0,0,-1,-1,-1
520,515,510,510,18,17,18,16,1,1,1,2,5,5,0,1,-1,2
1031,1031,1026,1026,20,19,20,18,3,1,3,2,0,5,0,1,-1,2
604,600,600,600,21,19,20,19,1,3,1,2,4,0,0,2,-1,1
942,937,942,932,17,16,15,16,2,2,2,2,5,-5,10,1,1,-1
839,834,834,829,18,17,18,16,1,3,1,2,5,0,5,1,-1,2
965,956,956,960,13,14,15,13,1,2,1,1,9,0,-4,-1,-1,2
224,220,215,210,21,19,20,21,1,3,1,2,4,5,5,2,-1,-1
286,276,286,271,18,19,18,18,1,3,1,3,10,-10,15,-1,1,0
389,384,379,384,20,19,18,18,4,1,1,1,5,5,-5,1,1,0
698,684,689,689,13,14,15,13,1,2,2,1,14,-5,0,-1,-1,2
590,586,586,581,14,14,15,13,3,3,2,2,4,0,5,0,-1,2
684,674,670,670,13,14,15,13,2,3,1,3,10,4,0,-1,-1,2
974,960,956,951,20,19,20,21,2,2,2,1,14,4,5,1,-1,-1
895,890,886,886,18,17,18,19,2,2,1,1,5,4,0,1,-1,-1
754,745,745,740,13,14,12,13,2,3,2,1,9,0,5,-1,2,-1
210,201,192,196,18,19,18,19,1,1,3,3,9,9,-4,-1,1,-1
721,712,707,703,17,16,15,16,1,1,1,1,9,5,4,1,1,-1
614,614,614,614,18,19,18,19,1,2,3,1,0,0,0,-1,1,-1
946,937,923,928,17,16,15,16,3,2,1,1,9,14,-5,1,1,-1
1007,1007,998,993,13,14,15,13,2,2,1,1,0,9,5,-1,-1,2
970,956,951,951,13,14,12,13,2,2,2,2,14,5,0,-1,2,-1
745,736,740,736,20,19,20,21,1,1,1,2,9,-4,4,1,-1,-1
600,595,586,600,18,19,20,19,1,2,1,4,5,9,-14,-1,-1,1
215,201,196,201,14,14,15,13,1,2,1,2,14,5,-5,0,-1,2
839,834,834,829,14,14,15,13,3,2,1,1,5,0,5,0,-1,2
871,867,867,867,18,17,18,16,1,4,5,1,4,0,0,1,-1,2
754,750,754,759,20,19,20,18,3,2,2,2,4,-4,-5,1,-1,2
600,590,586,586,14,14,15,13,3,3,1,3,10,4,0,0,-1,2
1017,1007,1012,1017,17,16,15,16,2,3,2,1,10,-5,-5,1,1,-1
736,731,731,731,20,19,20,18,1,2,3,1,5,0,0,1,-1,2
876,871,871,867,18,19,18,18,3,1,2,1,5,0,4,-1,1,0
482,487,482,482,18,17,18,19,2,1,1,1,-5,5,0,1,-1,-1
262,267,267,267,14,14,13,13,4,2,1,1,-5,0,0,0,1,0
426,417,412,417,17,16,15,16,1,2,3,1,9,5,-5,1,1,-1
234,229,234,229,14,14,15,16,2,1,1,1,5,-5,5,0,-1,-1
801,796,796,792,18,19,18,19,3,2,1,1,5,0,4,-1,1,-1
600,595,590,595,14,14,15,13,1,1,1,1,5,5,-5,0,-1,2
604,595,586,586,14,14,15,13,2,3,3,2,9,9,0,0,-1,2
928,928,923,918,14,17,15,16,1,1,2,1,0,5,5,-3,2,-1
300,290,290,290,14,14,13,13,2,1,2,1,10,0,0,0,1,0
379,370,374,370,17,16,15,16,2,2,1,2,9,-4,4,1,1,-1
764,689,689,693,17,16,15,16,1,2,1,3,75,0,-4,1,1,-1
365,360,365,365,20,19,20,21,1,2,1,1,5,-5,0,1,-1,-1
970,965,970,965,20,19,20,21,3,1,1,2,5,-5,5,1,-1,-1
960,956,951,951,17,16,15,16,3,1,2,1,4,5,0,1,1,-1
853,848,848,848,18,19,18,18,3,3,1,3,5,0,0,-1,1,0
965,960,956,951,20,19,20,21,1,1,1,1,5,4,5,1,-1,-1
426,426,412,412,17,16,18,16,1,1,1,1,0,14,0,1,-2,2
857,862,857,862,18,17,18,18,2,3,1,1,-5,5,-5,1,-1,0
1054,1050,1050,1050,17,16,15,16,3,1,3,1,4,0,0,1,1,-1
239,234,229,229,14,14,15,13,2,2,1,3,5,5,0,0,-1,2
360,346,351,351,17,16,15,16,1,4,1,1,14,-5,0,1,1,-1
239,229,229,229,14,17,15,16,3,1,1,1,10,0,0,-3,2,-1
1054,1050,1050,1050,20,19,20,18,1,2,1,2,4,0,0,1,-1,2
642,632,623,628,13,16,15,16,3,1,2,1,10,9,-5,-3,1,-1
618,609,614,614,18,19,18,19,2,2,1,1,9,-5,0,-1,1,-1
721,717,717,721,20,19,20,21,1,1,2,3,4,0,-4,1,-1,-1
1068,1059,1054,1059,13,14,12,13,1,2,1,3,9,5,-5,-1,2,-1
1050,1050,1045,1040,17,16,15,16,3,1,1,2,0,5,5,1,1,-1
1007,1007,1007,1003,13,14,12,13,3,2,2,2,0,0,4,-1,2,-1
890,886,881,881,14,14,13,13,2,2,1,2,4,5,0,0,1,0
510,496,496,501,18,17,18,19,2,2,3,2,14,0,-5,1,-1,-1
857,853,853,853,21,19,20,21,3,2,1,3,4,0,0,2,-1,-1
576,571,567,567,14,14,15,13,1,3,3,1,5,4,0,0,-1,2
764,759,754,754,17,16,18,16,2,1,1,2,5,5,0,1,-2,2
478,468,473,473,13,14,12,13,1,2,2,3,10,-5,0,-1,2,-1
932,923,928,923,17,17,18,19,1,2,1,3,9,-5,5,0,-1,-1
239,234,234,234,21,19,20,21,2,2,1,3,5,0,0,2,-1,-1
960,951,956,960,20,19,20,18,1,2,1,1,9,-5,-4,1,-1,2
309,304,300,304,18,19,18,19,1,3,2,1,5,4,-4,-1,1,-1
417,407,412,412,20,19,20,18,2,2,1,1,10,-5,0,1,-1,2
426,421,426,421,17,16,15,16,1,2,4,1,5,-5,5,1,1,-1
656,651,651,646,17,19,18,18,2,1,2,1,5,0,5,-2,1,0
618,614,618,614,14,14,15,13,2,2,1,1,4,-4,4,0,-1,2
501,492,487,487,18,19,18,19,3,2,1,1,9,5,0,-1,1,-1
239,239,243,239,18,19,20,18,3,1,1,1,0,-4,4,-1,-1,2
243,234,234,239,14,14,15,13,1,2,3,1,9,0,-5,0,-1,2
895,900,890,886,18,17,18,16,2,3,2,2,-5,10,4,1,-1,2
304,304,300,304,21,19,20,21,2,3,3,2,0,4,-4,2,-1,-1
628,623,618,623,21,19,21,21,1,1,1,1,5,5,-5,2,-2,0
304,304,300,300,18,17,18,19,3,1,1,1,0,4,0,1,-1,-1
543,539,539,539,18,17,18,16,1,1,1,1,4,0,0,1,-1,2
876,862,862,867,14,17,15,16,1,2,1,1,14,0,-5,-3,2,-1
229,215,215,215,14,14,13,13,2,3,3,2,14,0,0,0,1,0
1017,1017,1012,1012,20,19,20,18,1,1,1,1,0,5,0,1,-1,2
923,923,923,918,18,17,18,19,2,1,3,1,0,0,5,1,-1,-1
286,281,281,276,14,14,15,16,3,1,2,2,5,0,5,0,-1,-1
1064,1059,1064,1059,13,16,15,16,3,1,2,1,5,-5,5,-3,1,-1
286,281,281,276,14,14,15,13,1,2,1,2,5,0,5,0,-1,2
857,853,857,853,14,14,15,13,3,3,2,3,4,-4,4,0,-1,2
562,557,562,553,18,19,18,18,1,1,2,2,5,-5,9,-1,1,0
1068,1064,1064,1054,17,19,18,18,3,1,4,3,4,0,10,-2,1,0
234,229,234,229,18,19,18,19,2,2,2,2,5,-5,5,-1,1,-1
871,867,857,853,18,17,18,16,2,1,4,2,4,10,4,1,-1,2
501,501,515,501,18,17,18,16,2,1,1,2,0,-14,14,1,-1,2
576,571,571,571,18,19,18,18,1,1,1,1,5,0,0,-1,1,0
459,454,459,454,20,19,20,21,1,1,1,3,5,-5,5,1,-1,-1
196,182,187,253,14,14,15,13,1,2,2,1,14,-5,-66,0,-1,2
295,286,290,290,18,17,18,16,1,2,1,1,9,-4,0,1,-1,2
403,393,393,393,17,16,18,18,2,1,2,1,10,0,0,1,-2,0
281,271,267,267,14,17,15,16,3,3,1,1,10,4,0,-3,2,-1
890,886,886,881,21,19,20,21,2,1,2,3,4,0,5,2,-1,-1
684,679,679,674,17,16,15,16,1,1,2,2,5,0,5,1,1,-1
548,534,543,539,14,14,15,13,3,3,4,3,14,-9,4,0,-1,2
707,703,703,707,20,19,18,18,3,2,1,1,4,0,-4,1,1,0
393,393,398,398,13,16,15,16,2,4,2,1,0,-5,0,-3,1,-1
979,970,974,970,17,16,18,16,1,1,2,2,9,-4,4,1,-2,2
234,215,210,206,14,14,13,13,1,3,2,2,19,5,4,0,1,0
1068,1064,1068,1059,17,16,15,16,3,2,3,2,4,-4,9,1,1,-1
806,810,806,806,21,19,20,21,2,1,1,1,-4,4,0,2,-1,-1
656,646,651,642,13,14,15,16,2,3,2,3,10,-5,9,-1,-1,-1
623,614,614,609,14,17,15,16,2,2,1,1,9,0,5,-3,2,-1
314,304,300,295,14,14,15,13,3,3,1,2,10,4,5,0,-1,2
1012,1007,1007,1007,20,19,20,21,2,2,1,3,5,0,0,1,-1,-1
942,932,932,932,20,19,20,21,1,2,1,1,10,0,0,1,-1,-1
286,281,281,276,18,17,18,16,2,1,1,1,5,0,5,1,-1,2
318,314,314,314,18,17,18,19,1,2,1,3,4,0,0,1,-1,-1
337,323,314,314,13,14,15,13,2,3,1,1,14,9,0,-1,-1,2
248,239,239,234,18,19,18,18,1,2,1,1,9,0,5,-1,1,0
271,271,267,267,14,14,13,13,2,3,1,2,0,4,0,0,1,0
220,210,210,210,18,19,18,19,2,2,3,3,10,0,0,-1,1,-1
1045,1045,1040,1040,20,19,18,18,2,1,2,2,0,5,0,1,1,0
374,370,365,365,13,14,12,13,3,1,1,1,4,5,0,-1,2,-1
576,567,571,567,21,19,20,18,1,2,2,2,9,-4,4,2,-1,2
698,693,693,693,13,14,15,13,3,2,1,1,5,0,0,-1,-1,2
365,365,365,365,20,19,18,18,2,2,1,1,0,0,0,1,1,0
431,431,426,426,20,19,18,18,1,1,1,2,0,5,0,1,1,0
506,501,501,506,18,19,18,19,2,1,1,1,5,0,-5,-1,1,-1
229,229,229,229,14,14,13,13,1,5,2,3,0,0,0,0,1,0
829,824,824,824,14,14,13,13,3,2,1,1,5,0,0,0,1,0
323,323,323,314,21,19,21,21,1,2,3,2,0,0,9,2,-2,0
1012,1007,1007,1007,13,14,15,13,1,2,1,1,5,0,0,-1,-1,2
567,557,553,553,18,19,18,18,1,1,1,3,10,4,0,-1,1,0
989,979,979,984,17,16,18,16,2,2,3,1,10,0,-5,1,-2,2
829,824,824,824,18,17,18,19,1,2,1,1,5,0,0,1,-1,-1
614,609,609,609,14,14,13,13,1,1,2,1,5,0,0,0,1,0
984,984,979,979,13,14,12,13,1,3,3,3,0,5,0,-1,2,-1
881,876,871,871,14,17,15,16,1,1,1,2,5,5,0,-3,2,-1
679,679,679,674,17,16,18,18,1,1,2,1,0,0,5,1,-2,0
515,510,515,510,18,17,18,19,1,1,2,1,5,-5,5,1,-1,-1
426,421,426,417,13,16,15,16,1,2,2,2,5,-5,9,-3,1,-1
323,318,318,318,14,14,15,13,1,3,2,1,5,0,0,0,-1,2
590,581,562,576,18,17,18,18,1,1,2,1,9,19,-14,1,-1,0
201,192,201,196,14,17,15,16,3,2,2,1,9,-9,5,-3,2,-1
1050,1050,1045,1045,17,19,18,18,1,1,1,2,0,5,0,-2,1,0
492,473,478,482,14,14,15,13,3,2,1,1,19,-5,-4,0,-1,2
300,300,300,295,14,14,13,13,1,3,1,2,0,0,5,0,1,0
389,384,379,374,20,19,20,21,2,1,1,4,5,5,5,1,-1,-1
286,281,286,281,21,19,20,19,3,1,1,1,5,-5,5,2,-1,1
182,1073,1078,1073,14,14,13,13,1,2,1,2,-891,-5,5,0,1,0
754,750,750,750,20,19,18,18,3,2,1,2,4,0,0,1,1,0
436,436,436,436,20,19,20,21,1,4,3,1,0,0,0,1,-1,-1
539,539,534,539,14,14,13,13,2,1,1,1,0,5,-5,0,1,0
674,670,670,670,17,16,15,16,1,4,1,1,4,0,0,1,1,-1
384,374,365,360,20,19,20,21,4,1,1,2,10,9,5,1,-1,-1
829,815,810,806,14,14,15,13,3,2,2,1,14,5,4,0,-1,2
506,506,506,506,18,17,18,16,2,2,1,2,0,0,0,1,-1,2
379,365,360,360,17,16,18,16,2,3,1,1,14,5,0,1,-2,2
586,581,576,581,18,19,18,19,1,3,1,1,5,5,-5,-1,1,-1
220,220,220,220,18,19,18,19,2,1,2,1,0,0,0,-1,1,-1
1017,1007,1012,1007,13,16,15,16,3,1,2,1,10,-5,5,-3,1,-1
764,759,759,759,13,14,12,13,2,3,3,2,5,0,0,-1,2,-1
900,900,895,890,14,17,15,16,1,1,2,1,0,5,5,-3,2,-1
323,318,323,318,21,19,21,21,1,2,1,1,5,-5,5,2,-2,0
426,426,421,417,20,19,20,21,1,2,1,2,0,5,4,1,-1,-1
1050,1045,1050,1045,20,19,20,18,1,4,3,2,5,-5,5,1,-1,2
337,337,332,332,17,16,15,16,2,1,1,1,0,5,0,1,1,-1
328,318,314,309,21,19,21,21,1,3,2,1,10,4,5,2,-2,0
801,796,796,796,14,14,15,13,3,2,1,1,5,0,0,0,-1,2
1021,1012,1017,1017,17,16,15,16,3,2,1,4,9,-5,0,1,1,-1
314,304,309,304,14,14,15,13,2,2,2,3,10,-5,5,0,-1,2
557,557,557,557,14,17,15,16,2,3,1,1,0,0,0,-3,2,-1
595,595,600,590,18,17,18,16,3,3,2,1,0,-5,10,1,-1,2
403,389,379,370,13,14,12,13,2,3,2,2,14,10,9,-1,2,-1
670,660,665,660,13,14,15,13,2,2,2,3,10,-5,5,-1,-1,2
365,351,346,351,13,14,15,13,1,2,1,3,14,5,-5,-1,-1,2
886,886,886,886,21,19,20,21,2,2,2,3,0,0,0,2,-1,-1
946,946,951,946,17,19,18,18,4,1,1,2,0,-5,5,-2,1,0
824,824,824,829,21,19,20,19,4,1,1,1,0,0,-5,2,-1,1
614,600,600,604,18,17,15,16,1,1,1,2,14,0,-4,1,2,-1
736,736,731,726,20,19,20,21,2,1,1,2,0,5,5,1,-1,-1
1007,1003,1003,1003,13,14,15,13,3,1,2,2,4,0,0,-1,-1,2
1054,1050,1045,1045,17,16,18,16,1,1,1,1,4,5,0,1,-2,2
960,960,960,960,13,16,15,16,3,2,1,1,0,0,0,-3,1,-1
379,365,365,360,13,14,12,13,2,1,3,2,14,0,5,-1,2,-1
524,520,520,515,14,14,13,13,2,3,2,1,4,0,5,0,1,0
309,300,295,290,21,19,20,19,1,4,1,2,9,5,5,2,-1,1
482,478,473,468,14,14,15,13,2,1,1,4,4,5,5,0,-1,2
571,562,562,557,14,14,15,16,3,3,2,2,9,0,5,0,-1,-1
862,862,857,862,14,17,15,16,2,2,1,2,0,5,-5,-3,2,-1
989,989,984,984,13,16,15,16,1,1,2,1,0,5,0,-3,1,-1
215,215,206,206,14,17,15,16,1,3,1,1,0,9,0,-3,2,-1
965,951,951,951,20,19,18,18,2,3,1,1,14,0,0,1,1,0
895,886,890,886,18,17,18,16,3,3,2,2,9,-4,4,1,-1,2
248,248,243,243,21,19,20,18,2,1,1,1,0,5,0,2,-1,2
267,257,262,257,18,19,18,18,1,2,1,1,10,-5,5,-1,1,0
670,660,656,656,17,16,15,16,1,1,4,2,10,4,0,1,1,-1
674,674,918,670,13,14,10,13,1,2,1,1,0,-244,248,-1,4,-3
1068,1068,1068,1068,17,16,18,18,1,1,1,2,0,0,0,1,-2,0
876,871,867,862,14,14,13,13,5,3,3,1,5,4,5,0,1,0
515,515,520,515,14,17,15,16,2,3,2,1,0,-5,5,-3,2,-1
946,932,932,932,13,16,15,16,4,1,1,1,14,0,0,-3,1,-1
707,703,698,698,17,16,18,18,2,1,1,1,4,5,0,1,-2,0
656,642,646,642,13,14,15,16,2,2,3,2,14,-4,4,-1,-1,-1
426,426,426,421,17,16,15,16,4,1,2,2,0,0,5,1,1,-1
182,1064,1054,1054,14,14,12,13,2,1,1,1,-882,10,0,0,2,-1
496,496,492,492,21,19,21,21,2,1,1,2,0,4,0,2,-2,0
736,726,731,726,20,19,20,21,2,1,2,1,10,-5,5,1,-1,-1
900,890,886,881,18,19,18,19,1,2,2,1,10,4,5,-1,1,-1
450,450,445,445,13,14,15,13,1,1,1,2,0,5,0,-1,-1,2
1007,998,1003,1003,20,19,20,21,3,2,3,1,9,-5,0,1,-1,-1
276,271,271,271,21,19,20,18,1,3,1,3,5,0,0,2,-1,2
984,979,979,979,17,16,18,18,2,5,1,1,5,0,0,1,-2,0
951,984,946,946,13,14,12,13,2,1,3,1,-33,38,0,-1,2,-1
243,229,234,234,14,17,15,16,1,3,1,3,14,-5,0,-3,2,-1
487,473,478,473,18,16,18,18,3,2,1,1,14,-5,5,2,-2,0
468,468,468,464,13,14,15,13,2,3,2,3,0,0,4,-1,-1,2
806,801,801,801,21,19,21,21,2,2,1,1,5,0,0,2,-2,0
810,801,801,796,18,17,15,16,1,2,3,2,9,0,5,1,2,-1
590,590,586,586,18,17,18,16,2,2,1,3,0,4,0,1,-1,2
206,201,201,206,14,14,13,13,2,2,1,3,5,0,-5,0,1,0
210,201,201,196,14,14,13,13,3,4,5,2,9,0,5,0,1,0
974,965,970,970,20,19,20,21,3,3,2,1,9,-5,0,1,-1,-1
215,215,220,220,18,19,18,19,2,1,2,3,0,-5,0,-1,1,-1
993,984,984,984,20,19,20,18,2,2,2,1,9,0,0,1,-1,2
590,576,571,562,14,14,13,13,2,2,1,2,14,5,9,0,1,0
239,229,557,224,18,17,20,16,3,3,1,1,10,-328,333,1,-3,4
487,487,482,482,14,14,13,13,2,1,1,1,0,5,0,0,1,0
857,853,853,857,14,14,15,13,1,2,2,1,4,0,-4,0,-1,2
370,360,360,356,13,14,15,16,1,2,2,2,10,0,4,-1,-1,-1
937,923,928,923,17,17,18,19,2,2,1,2,14,-5,5,0,-1,-1
398,389,393,393,17,16,15,16,2,2,1,1,9,-4,0,1,1,-1
539,534,529,529,18,17,18,16,3,1,1,1,5,5,0,1,-1,2
792,782,782,782,14,14,15,16,3,2,1,1,10,0,0,0,-1,-1
187,187,1078,1078,18,17,18,18,1,1,1,1,0,-891,0,1,-1,0
1017,1007,1012,1007,13,16,15,16,2,2,2,2,10,-5,5,-3,1,-1
1064,1059,1059,1054,13,14,12,13,1,3,1,2,5,0,5,-1,2,-1
834,824,829,820,14,14,13,13,1,1,3,2,10,-5,9,0,1,0
824,810,801,801,14,14,15,16,3,1,3,2,14,9,0,0,-1,-1
1068,1064,1064,1059,20,19,20,18,1,2,1,2,4,0,5,1,-1,2
871,871,871,867,14,14,13,13,1,2,2,1,0,0,4,0,1,0
286,271,271,271,18,19,18,18,3,2,1,1,15,0,0,-1,1,0
